Image_ID,Question,Image_Path,Answer,Other Option 1,Other Option 2,Other Option 3
91LgenJO0pL,What is this product?,31511508.jpg,Storage Basket,Laundry Basket,Trash Can,Toy Bin
91LgenJO0pL,Which category best describes this product?,31511508.jpg,Storage Baskets,Home Decor,Kitchen Utensils,Bathroom Accessories
91LgenJO0pL,What is the primary color of this Storage Basket?,31511508.jpg,Blue,Red,Green,Yellow
91LgenJO0pL,How many storage baskets are shown in the image?,31511508.jpg,One,Two,Three,Zero
91LgenJO0pL,What is the apparent material of the storage basket?,31511508.jpg,Plastic,Wicker,Metal,Cloth
91LgenJO0pL,Does the basket have a handle?,31511508.jpg,Yes,No,Partially,Not visible
71dtLboDdqL,What is this product?,ed2349a3.jpg,Flag case,Flag case,Picture frame,Shadow box
71dtLboDdqL,Which category best describes this product?,ed2349a3.jpg,Home Decor,Home Decor,Office Supplies,Military Memorabilia
71dtLboDdqL,What is the primary color of this flag case?,ed2349a3.jpg,Natural wood,Natural wood,Black,Dark brown
71dtLboDdqL,What shape is the flag case?,ed2349a3.jpg,Triangular,Triangular,Rectangular,Square
71dtLboDdqL,What material appears to be used for the backing?,ed2349a3.jpg,Black fabric,Black fabric,MDF,Glass
71dtLboDdqL,Is the frame made of a single type of wood?,ed2349a3.jpg,yes,yes,no,partially
715SWjcbwrL,What is this product?,ad740051.jpg,Curtains,Drapes,Blinds,Shades
715SWjcbwrL,Which category best describes this product?,ad740051.jpg,Window Treatments,Home Decor,Bedroom Accessories,Textiles
715SWjcbwrL,What is the primary color of these curtains?,ad740051.jpg,Light Grey,Dark Grey,White,Beige
715SWjcbwrL,What type of pleat style do the curtains have?,ad740051.jpg,Pencil Pleat,Pinch Pleat,Grommet,Rod Pocket
715SWjcbwrL,How many curtain panels are shown in the main image?,ad740051.jpg,Two,One,Three,Four
715SWjcbwrL,Are the curtains shown hung on a rod?,ad740051.jpg,yes,no,partially,not visible
919F2Iw7RWL,What is this product?,3c7190ec.jpg,Storage Baskets,Storage Baskets,Laundry Baskets,Shopping Baskets
919F2Iw7RWL,Which category best describes this product?,3c7190ec.jpg,Home Storage,Home Storage,Kitchen Utensils,Bathroom Accessories
919F2Iw7RWL,What is the primary color of this Storage Baskets?,3c7190ec.jpg,Blue,Blue,Red,Green
919F2Iw7RWL,How many storage baskets are shown in the image?,3c7190ec.jpg,Two,One,Two,Three
919F2Iw7RWL,What material are the baskets made of?,3c7190ec.jpg,Plastic,Plastic,Wicker,Metal
919F2Iw7RWL,What is the approximate shape of the baskets?,3c7190ec.jpg,Square,Square,Round,Rectangular
81HtnovIb0L,What is this product?,7e202f27.jpg,Modular Drawer,Storage Box,Plastic Container,Shelf
81HtnovIb0L,Which category best describes this product?,7e202f27.jpg,Storage Drawer Units,Kitchen Drawer,Racks,Shelves
81HtnovIb0L,What is the primary color of this Modular Drawer?,7e202f27.jpg,Pink,White,Blue,Yellow
81HtnovIb0L,How many racks does this modular drawer have?,7e202f27.jpg,Four,Two,Three,Five
81HtnovIb0L,What material is this modular drawer made of?,7e202f27.jpg,Plastic,Wood,Metal,Cardboard
81HtnovIb0L,Is the drawer structure modular?,7e202f27.jpg,yes,no,partially,not visible
91pKQyLIodL,What is this product?,8c0bf020.jpg,Organizer,Chest,Dresser,Cabinet
91pKQyLIodL,Which category best describes this product?,8c0bf020.jpg,Storage,Furniture,Home Decor,Office Supplies
91pKQyLIodL,What is the primary color of this organizer?,8c0bf020.jpg,Bronze,Silver,Black,White
91pKQyLIodL,How many drawers does this organizer have?,8c0bf020.jpg,Five,Three,Four,Six
91pKQyLIodL,What is the primary material of the drawers?,8c0bf020.jpg,Fabric,Wood,Plastic,Metal
91pKQyLIodL,What color are the drawers?,8c0bf020.jpg,Grey,Beige,White,Brown
91gAW+vLi0L,What is this product?,e65786cf.jpg,Drawer,Basket,Box,Container
91gAW+vLi0L,Which category best describes this product?,e65786cf.jpg,Storage,Furniture,Home Decor,Office Supplies
91gAW+vLi0L,What is the primary color of this drawer?,e65786cf.jpg,Pink,White,Blue,Grey
91gAW+vLi0L,How many fabric handles are visible on this drawer?,e65786cf.jpg,One,Two,Zero,Three
91gAW+vLi0L,Is the drawer material visibly textured?,e65786cf.jpg,Yes,No,Partially,Not visible
91gAW+vLi0L,Does the drawer appear to be rigid or foldable?,e65786cf.jpg,Rigid,Foldable,Flexible,Soft
61lXHI4+w1L,What is this product?,80459a39.jpg,Photo Frame,Photo Frame,Picture Frame,Artwork Frame
61lXHI4+w1L,Which category best describes this product?,80459a39.jpg,Home Decor,Home Decor,Office Supplies,Craft Supplies
61lXHI4+w1L,What is the primary color of this Photo Frame?,80459a39.jpg,Black,Black,Silver,White
61lXHI4+w1L,What size photos can this frame hold with a mat?,80459a39.jpg,5x7,5x7,8x10,4x6
61lXHI4+w1L,Can this frame be hung horizontally or vertically?,80459a39.jpg,Yes,Yes,No,Partially
61lXHI4+w1L,Does the frame include glass to protect prints?,80459a39.jpg,Yes,Yes,No,Partially
81sTdQtU6fL,What is this product?,1c24fb31.jpg,Stair treads,Bath mats,Floor mats,Door mats
81sTdQtU6fL,Which category best describes this product?,1c24fb31.jpg,Stair pads,Rugs,Home decor,Bedding
81sTdQtU6fL,What is the primary color of this stair treads?,1c24fb31.jpg,Beige,Brown,White,Gray
81sTdQtU6fL,How many stair treads are included in this set?,1c24fb31.jpg,15,10,20,25
81sTdQtU6fL,What is the shape of the individual stair tread?,1c24fb31.jpg,Curved,Rectangular,Square,Circular
81sTdQtU6fL,Does the product appear to have an anti-slip surface?,1c24fb31.jpg,Yes,No,Partially,Not visible
81nbJwer--L,What is this product?,59143587.jpg,Photo Frame,Photo Frame,Picture Frame,Album
81nbJwer--L,Which category best describes this product?,59143587.jpg,Home Decor,Home Decor,Office Supplies,Art Supplies
81nbJwer--L,What is the primary color of this Photo Frame?,59143587.jpg,White,White,Black,Brown
81nbJwer--L,How many photo openings does this frame have?,59143587.jpg,Eight,Eight,Four,Six
81nbJwer--L,What is the shape of each individual photo opening?,59143587.jpg,Square,Square,Rectangle,Circle
81nbJwer--L,Is the frame made of wood?,59143587.jpg,no,yes,no,partially
71Pd0En8XNL,What is this product?,2f7e4de2.jpg,Photo Frame,Picture Frame,Artwork Display,Wall Hanging
71Pd0En8XNL,Which category best describes this product?,2f7e4de2.jpg,Picture Frames,Home Decor,Wall Art,Photo Albums
71Pd0En8XNL,What is the primary color of this Photo Frame?,2f7e4de2.jpg,Silver,Gold,Black,Brown
71Pd0En8XNL,What is the shape of the frame?,2f7e4de2.jpg,Wedge,Square,Rectangle,Circular
71Pd0En8XNL,How many glass panes are visible in the frame?,2f7e4de2.jpg,Two,One,Three,Zero
71Pd0En8XNL,Is the frame design minimalist?,2f7e4de2.jpg,Yes,No,Partially,Not Visible
51lVa0FM0AL,What is this product?,f4aa676f.jpg,Picture Frame,Picture Frame,Photo Album,Canvas
51lVa0FM0AL,Which category best describes this product?,f4aa676f.jpg,Home Decor,Home Decor,Office Supplies,Art Supplies
51lVa0FM0AL,What is the primary color of this Picture Frame?,f4aa676f.jpg,Light Brown,Light Brown,Dark Brown,Black
51lVa0FM0AL,What is the material of this picture frame?,f4aa676f.jpg,Wood,Wood,Plastic,Metal
51lVa0FM0AL,Can the frame be hung vertically or horizontally?,f4aa676f.jpg,Yes,Yes,No,Partially
51lVa0FM0AL,Does the frame include a mat?,f4aa676f.jpg,Yes,Yes,No,Partially
6144dIwikNL,What is this product?,ae483060.jpg,Photo Frame,Picture Frame,Shadow Box,Wall Decor
6144dIwikNL,Which category best describes this product?,ae483060.jpg,Home Decor,Home Accessories,Wall Art,Office Supplies
6144dIwikNL,What is the primary color of this Photo Frame?,ae483060.jpg,Black,Silver,White,Brown
6144dIwikNL,What type of display does the photo frame offer?,ae483060.jpg,Wall & Tabletop,Wall Only,Tabletop Only,Hanging Only
6144dIwikNL,Does the frame include additional features for displaying photos besides the main frame?,ae483060.jpg,Yes,No,Partially,Not Visible
6144dIwikNL,What is the approximate size of photos this frame displays?,ae483060.jpg,8x10,5x7,11x14,10x15
71UPDh8aW0L,What is this product?,4a373fc3.jpg,Cookware set,Cookware set,Pan set,Pot set
71UPDh8aW0L,Which category best describes this product?,4a373fc3.jpg,Cookware,Cookware,Kitchen Utensils,Tableware
71UPDh8aW0L,What is the primary color of this cookware set?,4a373fc3.jpg,Silver,Silver,Red,Black
71UPDh8aW0L,How many pieces are in this cookware set?,4a373fc3.jpg,Three,Three,Two,Four
71UPDh8aW0L,What material are the handles made of?,4a373fc3.jpg,Silicone,Silicone,Plastic,Metal
71UPDh8aW0L,Are the lids included in this set?,4a373fc3.jpg,Yes,Yes,No,Partially
51wArUgy47L,What is this product?,0ac8673c.jpg,Picture Frame,Picture Frame,Photo Album,Certificate Holder
51wArUgy47L,Which category best describes this product?,0ac8673c.jpg,Document Frame,Document Frame,Wall Decor,Office Supplies
51wArUgy47L,What is the primary color of this Picture Frame?,0ac8673c.jpg,Brown,Brown,Black,White
51wArUgy47L,What size document does this frame fit?,0ac8673c.jpg,8.5x11 inch,8.5x11 inch,11x14 inch,A4
51wArUgy47L,Can this frame be hung both vertically and horizontally?,0ac8673c.jpg,Yes,Yes,No,Partially
51wArUgy47L,Does the frame have a stand?,0ac8673c.jpg,Yes,Yes,No,Partially
81sWuvnkuJL,What is this product?,2bfcca88.jpg,Picture frame,Picture frame,Key holder,Wall décor
81sWuvnkuJL,Which category best describes this product?,2bfcca88.jpg,Home décor,Home décor,Furniture,Office supplies
81sWuvnkuJL,What is the primary color of this picture frame?,2bfcca88.jpg,Natural wood,Natural wood,Black,White
81sWuvnkuJL,How many photo slots does this frame have?,2bfcca88.jpg,Three,Three,Two,Four
81sWuvnkuJL,Does this picture frame include hooks?,2bfcca88.jpg,Yes,Yes,No,Partially
81sWuvnkuJL,What is the approximate orientation of this product?,2bfcca88.jpg,Horizontal,Horizontal,Vertical,Square
81RNOG73XKL,What is this product?,b1dc642e.jpg,Drawers,Drawers,Boxes,Bins
81RNOG73XKL,Which category best describes this product?,b1dc642e.jpg,Drawer Organizers,Drawer Organizers,Storage Bins,Closet Organizers
81RNOG73XKL,What is the primary color of these drawers?,b1dc642e.jpg,Mint Green,Mint Green,White,Gray
81RNOG73XKL,How many drawers are shown in the image?,b1dc642e.jpg,Two,Two,Five,Three
81RNOG73XKL,What is the approximate shape of each drawer?,b1dc642e.jpg,Rectangular,Rectangular,Square,Circular
61cxSev6LTL,What is this product?,f9e94337.jpg,Shoe organizer,Clothes organizer,Bag organizer,Storage box
61cxSev6LTL,Which category best describes this product?,f9e94337.jpg,Home Storage,Home Decor,Furniture,Kitchenware
61cxSev6LTL,What is the primary color of this shoe organizer?,f9e94337.jpg,Grey,White,Black,Beige
61cxSev6LTL,How many pockets does this shoe organizer appear to have?,f9e94337.jpg,Many,One,Few,None
61cxSev6LTL,Is the shoe organizer fabric visible?,f9e94337.jpg,Yes,No,Partially,Not visible
61cxSev6LTL,What brand is visible on the organizer?,f9e94337.jpg,Solimo,Amazon,Generic,Other
81TEO1c2IML,What is this product?,d438bf67.jpg,Sheet set,Sheet set,Blanket,Towel set
81TEO1c2IML,Which category best describes this product?,d438bf67.jpg,Bedding,Bedding,Bath,Kitchen
81TEO1c2IML,What is the primary color of this sheet set?,d438bf67.jpg,Grey,Grey,White,Blue
81TEO1c2IML,What pattern is on the sheets?,d438bf67.jpg,Plaid,Plaid,Stripes,Solid
81TEO1c2IML,How many pillowcases are included?,d438bf67.jpg,Two,Two,One,Four
91Ar9g8T1kL,What is this product?,ae0ee7a6.jpg,Wall Art,Painting,Poster,Photograph
91Ar9g8T1kL,Which category best describes this product?,ae0ee7a6.jpg,Wall Decor,Home Decor,Art Prints,Picture Frames
91Ar9g8T1kL,What is the primary color of this Wall Art?,ae0ee7a6.jpg,Gold,Black,Brown,White
91Ar9g8T1kL,What is the frame color of this wall art?,ae0ee7a6.jpg,Black,White,Brown,Gold
91Ar9g8T1kL,What is depicted in the artwork?,ae0ee7a6.jpg,Palm trees,Flowers,Mountains,Abstract shapes
91Ar9g8T1kL,What is the style of this artwork?,ae0ee7a6.jpg,Contemporary,Abstract,Classic,Vintage
51mYG3MjmVL,What is this product?,b7224f00.jpg,Storage boxes,Storage bins,Containers,Organizers
51mYG3MjmVL,Which category best describes this product?,b7224f00.jpg,Storage boxes,Home decor,Office supplies,Clothing accessories
51mYG3MjmVL,What is the primary color of this storage boxes?,b7224f00.jpg,Light blue,Dark blue,Green,Red
51mYG3MjmVL,How many storage boxes are in the set?,b7224f00.jpg,Six,Three,Four,Twelve
51mYG3MjmVL,What is the approximate shape of each box?,b7224f00.jpg,Cubic,Rectangular,Cylindrical,Triangular
51mYG3MjmVL,Does each box appear to have a lid?,b7224f00.jpg,No,Yes,Partially,Not visible
61-LmMNLQQL,What is this product?,9411b4cd.jpg,Storage Box,Storage Box,Basket,Bin
61-LmMNLQQL,Which category best describes this product?,9411b4cd.jpg,Storage Boxes,Storage Boxes,Baskets,Bins
61-LmMNLQQL,What is the primary color of this Storage Box?,9411b4cd.jpg,Brown,Brown,Black,Beige
61-LmMNLQQL,What is the approximate shape of the storage box?,9411b4cd.jpg,Cube,Cube,Rectangle,Cylinder
61-LmMNLQQL,Does the storage box have a handle?,9411b4cd.jpg,Yes,Yes,No,Partially
61-LmMNLQQL,What material is the storage box made of?,9411b4cd.jpg,Fabric,Fabric,Plastic,Wood
71FpCyiAueL,What is this product?,851eef9b.jpg,Bath towel,Hand towel,Washcloth,Beach towel
71FpCyiAueL,Which category best describes this product?,851eef9b.jpg,Bath linen,Home decor,Bed linen,Kitchen linen
71FpCyiAueL,What is the primary color of this bath towel?,851eef9b.jpg,White,Blue,Silver,Gray
71FpCyiAueL,What is the material of this towel?,851eef9b.jpg,Terrycloth,Cotton,Polyester,Microfiber
71FpCyiAueL,Does the towel have any visible stitching?,851eef9b.jpg,Yes,No,Partially,Not visible
71FpCyiAueL,How many rows of stitching are visible on the towel?,851eef9b.jpg,Two,One,Three,Zero
91BRYM+8N1L,What is this product?,f2a937b8.jpg,Heater,Heater,Fan,Air Conditioner
91BRYM+8N1L,Which category best describes this product?,f2a937b8.jpg,Space Heater,Space Heater,Home Appliance,Heating System
91BRYM+8N1L,What is the primary color of this heater?,f2a937b8.jpg,Silver,Silver,Black,White
91BRYM+8N1L,How many settings does the heater have?,f2a937b8.jpg,Three,Three,Two,Four
91BRYM+8N1L,Does the heater have a visible power indicator light?,f2a937b8.jpg,Yes,Yes,No,Partially
91BRYM+8N1L,What shape are the control knobs?,f2a937b8.jpg,Circular,Circular,Square,Rectangular
81cjaOMeUNL,What is this product?,6afe5aa0.jpg,Organizer,Organizer,Box,Basket
81cjaOMeUNL,Which category best describes this product?,6afe5aa0.jpg,Storage,Storage,Furniture,Clothing
81cjaOMeUNL,What is the primary color of this organizer?,6afe5aa0.jpg,Grey,Grey,White,Black
81cjaOMeUNL,How many compartments does this organizer have?,6afe5aa0.jpg,24,24,12,36
81cjaOMeUNL,Is the organizer foldable?,6afe5aa0.jpg,No,Yes,No,Partially
81cjaOMeUNL,What material is this organizer made of?,6afe5aa0.jpg,Fabric,Fabric,Plastic,Wood
91NOP9-ptqL,What is this product?,8c0fee5a.jpg,Storage Box,Basket,Container,Chest
91NOP9-ptqL,Which category best describes this product?,8c0fee5a.jpg,Storage Boxes,Baskets,Bins,Chests
91NOP9-ptqL,What is the primary color of this Storage Box?,8c0fee5a.jpg,Dark Grey,Light Grey,Black,White
91NOP9-ptqL,How many storage boxes are in the set?,8c0fee5a.jpg,Six,One,Three,Twelve
91NOP9-ptqL,What is the shape of the storage box?,8c0fee5a.jpg,Rectangular,Square,Round,Oval
91NOP9-ptqL,What pattern is on the storage box?,8c0fee5a.jpg,Triangles,Stripes,Dots,Flowers
81yIMkkzmjL,What is this product?,d8e66c1e.jpg,Organizer,Organizer,Dresser,Cabinet
81yIMkkzmjL,Which category best describes this product?,d8e66c1e.jpg,Storage,Storage,Furniture,Decor
81yIMkkzmjL,What is the primary color of this organizer?,d8e66c1e.jpg,Black,Black,Brown,White
81yIMkkzmjL,How many drawers does this organizer have?,d8e66c1e.jpg,Five,Five,Three,Four
81yIMkkzmjL,What material is the top of this organizer made of?,d8e66c1e.jpg,Wood,Wood,Plastic,Metal
81yIMkkzmjL,Is the frame of the organizer made of metal?,d8e66c1e.jpg,Yes,Yes,No,Partially
61e+ChVmH6L,What is this product?,593feed8.jpg,Hangers,Hangers,Clothes Rack,Shelf
61e+ChVmH6L,Which category best describes this product?,593feed8.jpg,Clothing Storage,Clothing Storage,Home Decor,Kitchen Utensils
61e+ChVmH6L,What is the primary color of this Hanger?,593feed8.jpg,White,White,Black,Brown
61e+ChVmH6L,Are the hangers designed to be space-saving?,593feed8.jpg,Yes,Yes,No,Partially
61e+ChVmH6L,What shape are the shoulders of the hangers?,593feed8.jpg,Curved,Curved,Square,Pointed
61e+ChVmH6L,How many hangers are shown in the image?,593feed8.jpg,Two,Two,One,Three
61vmyP6zU7L,What is this product?,bd50c49d.jpg,Shoe organizer,Shoe organizer,Closet organizer,Storage bag
61vmyP6zU7L,Which category best describes this product?,bd50c49d.jpg,Home storage,Home storage,Home decor,Clothing accessories
61vmyP6zU7L,What is the primary color of this shoe organizer?,bd50c49d.jpg,Beige,Beige,Brown,White
61vmyP6zU7L,How many pockets does this shoe organizer have?,bd50c49d.jpg,24,24,12,16
61vmyP6zU7L,Where is this product designed to hang?,bd50c49d.jpg,Over door,Over door,On wall,In closet
61vmyP6zU7L,What material is this organizer made from?,bd50c49d.jpg,Fabric,Fabric,Plastic,Wood
71kNxaXEyfL,What is this product?,c9403bcf.jpg,Hanging shelf,Wardrobe,Drawer,Shelf unit
71kNxaXEyfL,Which category best describes this product?,c9403bcf.jpg,Clothing storage,Home decor,Kitchen storage,Bathroom storage
71kNxaXEyfL,What is the primary color of this hanging shelf?,c9403bcf.jpg,Beige,White,Brown,Gray
71kNxaXEyfL,How many shelves does this organizer have?,c9403bcf.jpg,Three,One,Two,Four
71kNxaXEyfL,What material appears to be used for the hanging shelf supports?,c9403bcf.jpg,Plastic,Metal,Wood,Fabric
71kNxaXEyfL,Does the image show a mechanism to attach the shelf to a closet rod?,c9403bcf.jpg,Yes,No,Partially,Not visible
61X-8GZdBFL,What is this product?,a5eb5f51.jpg,Photo Frames,Picture Frames,Mirrors,Artwork
61X-8GZdBFL,Which category best describes this product?,a5eb5f51.jpg,Home Decor,Office Supplies,Kitchenware,Bathroom Accessories
61X-8GZdBFL,What is the primary color of this Photo Frames?,a5eb5f51.jpg,Silver,Gold,Black,White
61X-8GZdBFL,How many photo frames are included in this set?,a5eb5f51.jpg,Four,Two,Three,One
61X-8GZdBFL,What material are the frames made of?,a5eb5f51.jpg,Glass,Plastic,Wood,Metal
61X-8GZdBFL,What is the approximate size of each photo frame?,a5eb5f51.jpg,7x5 inch,8x10 inch,5x7 inch,4x6 inch
91tNQJztHyL,What is this product?,d83d6369.jpg,Photo Frame,Photo Frame,Picture Frame,Album
91tNQJztHyL,Which category best describes this product?,d83d6369.jpg,Picture Frame,Picture Frame,Home Decor,Office Supply
91tNQJztHyL,What is the primary color of this Photo Frame?,d83d6369.jpg,Natural,Natural,Brown,White
91tNQJztHyL,How many photo openings does this frame have?,d83d6369.jpg,Six,Six,Four,Eight
91tNQJztHyL,What is the shape of this photo frame?,d83d6369.jpg,Square,Square,Rectangle,Round
91tNQJztHyL,Is the frame material visible in the image?,d83d6369.jpg,yes,yes,no,partially
91TbzfofVXL,What is this product?,6746a7e5.jpg,Photo Frame,Picture Frame,Display Case,Artwork Holder
91TbzfofVXL,Which category best describes this product?,6746a7e5.jpg,Home Decor,Office Supplies,Art Supplies,Furniture
91TbzfofVXL,What is the primary color of this Photo Frame?,6746a7e5.jpg,Black,Silver,Gold,White
91TbzfofVXL,How many glass panes are visible in the frame?,6746a7e5.jpg,Two,One,Three,Four
91TbzfofVXL,What is the approximate shape of the frame's outer profile?,6746a7e5.jpg,Wedge,Square,Rectangle,Circle
